Customer Name,SurveyID for external use (e.g. tech support),Club's Name,Social Media Source,Creation Date,Comment,Overall Score
**,kcyojoj7g8x0tcf2jz63asf9,Leeds City Centre North,Instagram,03/03/25 20:51,"Nurse was rude and dismissive, barely answered my questions.",4
**,nwimf3m175odamyehttvl6o6,Birmingham Wellness,Twitter,12/05/24 20:15,Nurse was extremely friendly and made me feel comfortable during the procedure.,1
**,do4l28zigzryqjx6yqo76sfd,Leeds City Centre North,Google Reviews,07/21/24 21:40,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",3
**,c9bc85nqu1gcfohvq0dmbnn5,Manchester Health Hub,Facebook,10/29/24 23:18,"Nurse was rude and dismissive, barely answered my questions.",4
**,vq8yaghh6ukeddvqcuysjfvb,Dallas Care,Facebook,08/07/24 20:00,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",4
**,txehqu62ujw6sfnpf5bpwudb,Dallas Care,Twitter,08/30/24 07:15,"Treatment quality was exceptional, the doctor explained every step clearly.",5
**,vk3zri0yn0xqgh8ixh6m7doz,Los Angeles Center,Instagram,02/15/24 15:39,Prices for the consultation were too high compared to other clinics.,1
**,n2cmgzhyqfmtpz2g2pgqvcxv,New York Clinic,Google Reviews,11/25/24 21:10,Nurse was extremely friendly and made me feel comfortable during the procedure.,4
**,kko0ulykggwz5p8nch4p17hs,Manchester Health Hub,Facebook,02/19/25 14:55,"Waiting times were too long, had to wait over an hour past my scheduled time.",5
**,ehul386zy0nls5hqrwsadf73,Manchester Health Hub,Twitter,07/23/25 04:39,"Nurse was rude and dismissive, barely answered my questions.",3
**,3q9uj5bk5bjtb1xvrvoyttit,Leeds City Centre North,Facebook,02/07/25 11:58,Doctor specialized in cardiology and provided detailed advice for my condition.,2
**,73at54l4p2xv2wndmbphza29,Leeds City Centre North,Facebook,07/30/25 08:05,Doctor specialized in cardiology and provided detailed advice for my condition.,1
**,5r6xdvbkjs9vm28wc5gohat2,Manchester Health Hub,Twitter,08/19/25 12:28,Nurse was extremely friendly and made me feel comfortable during the procedure.,2
**,mqb3mlnz0h7dvm5pdlmjy8qw,Leeds City Centre North,Facebook,10/16/24 10:21,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",5
**,rnf5cyzxidikyjnl8zxrmf2w,Liverpool Care Center,Instagram,08/09/25 21:29,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",3
**,qw9c3gabmq6rge5gbj3zjf1g,Los Angeles Center,Twitter,06/02/24 23:15,Nurse was extremely friendly and made me feel comfortable during the procedure.,2
**,n6wi09k7kt5pm5xewxph2xpy,Miami Wellness,Google Reviews,07/25/24 05:17,"Communication was clear and timely, received all updates via SMS and email.",4
**,8g2bhehhcuey69iqgfxkpcu7,London Holborn,Instagram,03/15/24 05:16,"Treatment quality was exceptional, the doctor explained every step clearly.",3
**,yod4m53wtuijj651ww1xrb70,Miami Wellness,Instagram,05/08/25 03:26,"Nurse was rude and dismissive, barely answered my questions.",5
**,5p63zw2f6mlo33vxupfrl7p5,Dallas Care,Google Reviews,06/21/24 20:52,"Nurse was rude and dismissive, barely answered my questions.",5
**,fp8nvpdkerypru3d6dew42hs,Cheshunt Brookfield Shopping Park,Facebook,04/10/25 13:27,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",1
**,sqst30cts7p8ql7t5qq2fxas,New York Clinic,Google Reviews,01/05/24 20:47,"Waiting times were too long, had to wait over an hour past my scheduled time.",1
**,mynuy31hbklsst98m3yqcqmm,Manchester Health Hub,Instagram,01/24/25 11:55,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",2
**,ag6qie9qho1guyugo1psyjof,Liverpool Care Center,Facebook,12/08/24 14:56,Nurse was extremely friendly and made me feel comfortable during the procedure.,5
**,iuoifwthwvhvotq67wllsbwk,Leeds City Centre North,Facebook,10/28/25 00:26,"Treatment quality was exceptional, the doctor explained every step clearly.",4
**,li5f95b0sp0p5bsw8bt5fi0d,Liverpool Care Center,Twitter,08/31/25 09:37,Doctor specialized in cardiology and provided detailed advice for my condition.,1
**,g1lgzandf0g96d1bc4flcum4,Cheshunt Brookfield Shopping Park,Instagram,05/15/25 19:04,Prices for the consultation were too high compared to other clinics.,2
**,oyoqwzgcrvd3s6wpazr9zxdd,Dallas Care,Facebook,11/15/24 11:17,Doctor specialized in cardiology and provided detailed advice for my condition.,2
**,tdremh894px6xrqv8c07h72t,New York Clinic,Google Reviews,03/23/24 09:48,"Waiting time was minimal, I was seen within 10 minutes of arrival.",1
**,pgcwl2k770tq9zbno36i3kuu,Chicago Health Hub,Twitter,01/13/24 21:19,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",4
**,vyezrju516wi0sh7oelngfad,London Holborn,Instagram,09/16/25 06:17,"Nurse was rude and dismissive, barely answered my questions.",5
**,9ymy8lpuoiypxbdhal246jkg,Dallas Care,Google Reviews,05/19/25 06:28,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",3
**,2jctaxoac9cx0v096begq3wn,Los Angeles Center,Facebook,03/18/25 11:31,Doctor specialized in cardiology and provided detailed advice for my condition.,5
**,nsz40fuve5dfnu19a2nxwlkb,Chicago Health Hub,Facebook,05/09/24 11:08,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",5
**,fik8k28oc46ddcelp20jtp1j,Cheshunt Brookfield Shopping Park,Google Reviews,08/22/24 11:17,"Waiting times were too long, had to wait over an hour past my scheduled time.",1
**,z34s6h9d1ulu8cgycb7mri9c,Cambridge Leisure Park,Twitter,11/13/24 07:23,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",5
**,fpwdy9ngoq0xqqkhvsaewy10,Chicago Health Hub,Google Reviews,07/03/25 18:56,"Waiting times were too long, had to wait over an hour past my scheduled time.",5
**,yruwt3uvgx4vgehp4sdikcdv,Dallas Care,Facebook,06/15/24 20:15,"Treatment quality was exceptional, the doctor explained every step clearly.",1
**,igfgrnylqk5oxwu0hje3ooe8,Cambridge Leisure Park,Instagram,05/03/25 13:45,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",2
**,f8dg0bv73vmllzgn7kjtlrgm,Cambridge Leisure Park,Twitter,02/02/24 01:57,"Waiting times were too long, had to wait over an hour past my scheduled time.",4
**,bfjcsfzyg7knofyyq0045g1x,Leeds City Centre North,Instagram,08/26/25 13:30,"Waiting times were too long, had to wait over an hour past my scheduled time.",2
**,dhb9pqran9ixen0twvtv5utb,Manchester Health Hub,Twitter,03/02/25 05:03,Doctor specialized in cardiology and provided detailed advice for my condition.,5
**,qbn8bl2427r3veb6pzc9b18o,Manchester Health Hub,Twitter,09/26/24 07:52,Nurse was extremely friendly and made me feel comfortable during the procedure.,4
**,svm1s9d1pb15muu06hgf0aah,Cambridge Leisure Park,Twitter,12/09/24 07:09,Nurse was extremely friendly and made me feel comfortable during the procedure.,4
**,x1gbgjr3lq0x7wyz35mhp2p6,New York Clinic,Facebook,01/20/24 15:20,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",4
**,a0a212bh1pctdpne1j8e9e0z,Liverpool Care Center,Instagram,09/21/25 18:27,Nurse was extremely friendly and made me feel comfortable during the procedure.,1
**,0f2tjcua67ne0x5j730ek2cp,Miami Wellness,Twitter,05/11/25 08:06,"Communication was clear and timely, received all updates via SMS and email.",4
**,5h9doa00loikcdhwptl70x8d,Cambridge Leisure Park,Instagram,08/08/25 20:04,"Waiting times were too long, had to wait over an hour past my scheduled time.",3
**,tz74f81yyrmo8f2xbq6n6tct,London Holborn,Twitter,09/06/25 02:50,"Treatment quality was exceptional, the doctor explained every step clearly.",2
**,ymirq2prrnvxdeuadutt8zlw,Chicago Health Hub,Facebook,02/25/24 11:27,"Waiting time was minimal, I was seen within 10 minutes of arrival.",1
**,8rpn0ngi50oz6dnrnsk18fws,Liverpool Care Center,Facebook,01/29/25 01:09,Nurse was extremely friendly and made me feel comfortable during the procedure.,1
**,mifb2gw476gpq5dmj7f8504l,Liverpool Care Center,Google Reviews,12/28/24 16:38,Doctor specialized in cardiology and provided detailed advice for my condition.,4
**,pncsne6yuhd933f3jsvqxa9j,Los Angeles Center,Twitter,07/23/25 21:15,"Communication was clear and timely, received all updates via SMS and email.",3
**,1c4jbzsjjxc7fslzebn3k7rz,Dallas Care,Twitter,01/02/24 14:42,Nurse was extremely friendly and made me feel comfortable during the procedure.,3
**,1gwktn951gt8z42ofwgvq7jx,Birmingham Wellness,Twitter,01/01/24 12:47,"Treatment quality was exceptional, the doctor explained every step clearly.",3
**,i4putzkttve81w0b0tm5x3ld,Leeds City Centre North,Twitter,07/18/25 11:36,Doctor specialized in cardiology and provided detailed advice for my condition.,5
**,4onzhqbwxbcs6djyn7fc0t44,Chicago Health Hub,Twitter,09/17/24 02:05,Doctor specialized in cardiology and provided detailed advice for my condition.,4
**,64ldtjfx50j06t3ciie6e7mo,Manchester Health Hub,Twitter,05/04/25 07:40,Prices for the consultation were too high compared to other clinics.,2
**,gc0w2t3bbvv3unf1j9dno01w,London Holborn,Twitter,04/12/25 05:16,"Waiting time was minimal, I was seen within 10 minutes of arrival.",3
**,i5vm8gmzu01wrpt2ku7a8p1f,Cambridge Leisure Park,Instagram,09/06/25 17:11,"Communication was clear and timely, received all updates via SMS and email.",2
**,68zc4fgz6lufas7zmidz0m81,Chicago Health Hub,Instagram,08/15/25 21:25,"Waiting times were too long, had to wait over an hour past my scheduled time.",2
**,kl5nz4k1sbac8smi3ruwp15j,Birmingham Wellness,Twitter,10/15/24 19:06,"Waiting time was minimal, I was seen within 10 minutes of arrival.",2
**,iiwk6arlyd9ii2xb73rn8ymb,Miami Wellness,Google Reviews,03/17/25 04:39,Doctor specialized in cardiology and provided detailed advice for my condition.,2
**,sfptkwa1wkv99hfvqke2ahir,Manchester Health Hub,Google Reviews,09/26/24 20:34,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",1
**,2p3gry8def8tj48cec0d9kss,Manchester Health Hub,Instagram,10/05/24 17:09,"Nurse was rude and dismissive, barely answered my questions.",1
**,r0qmbwmgcgzq89ub0bf9ogpt,Los Angeles Center,Facebook,03/09/25 15:42,"Nurse was rude and dismissive, barely answered my questions.",1
**,l9e9vqvjs0k1yl9owzym0fnk,London Holborn,Instagram,04/18/25 11:08,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",5
**,ppeb13v7tsqzmu6i95akzay4,Los Angeles Center,Instagram,12/13/24 16:51,"Waiting time was minimal, I was seen within 10 minutes of arrival.",4
**,yto1ct61ig3q6t7tmhy4osw4,Leeds City Centre North,Twitter,09/24/24 20:59,Nurse was extremely friendly and made me feel comfortable during the procedure.,5
**,42ekzuq7c9q88h335lbe2o61,Leeds City Centre North,Google Reviews,08/26/25 02:52,"Communication was clear and timely, received all updates via SMS and email.",2
**,uw6zstpcqsxwjefp5jl0c3l1,Los Angeles Center,Instagram,04/12/24 11:18,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",5
**,k5ycdz5a1th4senpn2a08rvh,London Holborn,Google Reviews,06/17/24 03:22,"Communication was clear and timely, received all updates via SMS and email.",4
**,1wrnb1bq75p7qrexbg8mlkw7,Leeds City Centre North,Facebook,06/18/25 07:18,"Waiting times were too long, had to wait over an hour past my scheduled time.",4
**,61jr04x9hy1fks1yt744slx0,Cambridge Leisure Park,Facebook,03/20/24 18:55,"Communication was clear and timely, received all updates via SMS and email.",1
**,jzdyvkst46oor7d2yizoat5l,Chicago Health Hub,Facebook,01/07/25 04:09,Prices for the consultation were too high compared to other clinics.,5
**,lobt745d60pf5bgjvfki9qqj,Cambridge Leisure Park,Twitter,02/21/25 13:04,"Treatment quality was exceptional, the doctor explained every step clearly.",2
**,bwy1a9z0mkxbobjq6zdgs6ll,Manchester Health Hub,Twitter,04/01/24 03:34,"Waiting times were too long, had to wait over an hour past my scheduled time.",1
**,bvtolxg636ypjwck3t1w2vjr,Manchester Health Hub,Facebook,05/12/25 22:25,"Communication was clear and timely, received all updates via SMS and email.",4
**,b53ksuqfmb2nij1qry8cl9jr,Manchester Health Hub,Instagram,07/04/25 01:26,Doctor specialized in cardiology and provided detailed advice for my condition.,2
**,r8zcwhzk8vla858lgbbxv7le,London Holborn,Google Reviews,02/01/24 13:18,"Communication was clear and timely, received all updates via SMS and email.",2
**,ktm50p1bh08afkhuhjzvu0ek,Leeds City Centre North,Google Reviews,01/06/25 11:04,"Waiting time was minimal, I was seen within 10 minutes of arrival.",2
**,3w8kalinxcyjkytkqoy9qxb5,Birmingham Wellness,Facebook,02/03/24 00:08,"Waiting times were too long, had to wait over an hour past my scheduled time.",4
**,sh1sa9o9i0r6om6x9vs7g74z,Cheshunt Brookfield Shopping Park,Google Reviews,10/27/24 21:56,"Waiting time was minimal, I was seen within 10 minutes of arrival.",2
**,ivrnl0dhfcq5moxb2wtbfjgj,New York Clinic,Instagram,06/07/25 00:50,Doctor specialized in cardiology and provided detailed advice for my condition.,1
**,ite5kuzvg2l9lgwuu9fhxh33,London Holborn,Facebook,05/17/25 07:13,"Nurse was rude and dismissive, barely answered my questions.",1
**,du9bvzv0yrbgyvrecw8qynv4,Leeds City Centre North,Twitter,06/30/24 17:06,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",1
**,91f9z4291fjvj5qjjtm9g0xn,Cambridge Leisure Park,Google Reviews,09/24/25 23:34,"Waiting time was minimal, I was seen within 10 minutes of arrival.",3
**,evs8nvh3wmkgzmzstnps9924,New York Clinic,Google Reviews,06/04/24 22:09,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",4
**,7boq85xkvpbxy64wz30obf2z,New York Clinic,Twitter,05/31/24 11:15,"Waiting time was minimal, I was seen within 10 minutes of arrival.",4
**,f3os9gvhjrcs8g5a399ub38p,London Holborn,Google Reviews,03/25/25 15:22,"Waiting time was minimal, I was seen within 10 minutes of arrival.",3
**,walvui29ywtxohak7qmi3bsq,Dallas Care,Twitter,04/01/24 15:48,"Nurse was rude and dismissive, barely answered my questions.",2
**,mj7fh6ibqgncavf4jqu00dgi,Dallas Care,Instagram,08/02/25 07:23,"Treatment quality was exceptional, the doctor explained every step clearly.",4
**,hg7rlomo4e2cv6iw4t2wrmsy,Leeds City Centre North,Twitter,03/17/25 04:28,Prices for the consultation were too high compared to other clinics.,1
**,e3046c9c4lbo1n7bj1md909b,Liverpool Care Center,Instagram,11/05/24 02:17,"Nurse was rude and dismissive, barely answered my questions.",4
**,nwrx5s7zgc7c577viwmwc89w,Dallas Care,Facebook,05/16/24 08:38,Doctor specialized in cardiology and provided detailed advice for my condition.,1
**,qbz49ql59jurwemif3ba411l,Leeds City Centre North,Instagram,01/28/24 21:38,"Communication was clear and timely, received all updates via SMS and email.",2
**,9rpdhi1cqko39z1uac637qs8,Chicago Health Hub,Twitter,05/30/24 19:37,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",4
**,rrx99rf3qz3qonc4scfq953r,Chicago Health Hub,Google Reviews,06/11/25 17:37,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",5
**,0t1yb7q699tmdyfxomoubj9b,Miami Wellness,Instagram,07/05/24 10:47,Doctor specialized in cardiology and provided detailed advice for my condition.,2
**,ezttljlpsvxq35eup6dsnk25,New York Clinic,Facebook,04/02/24 22:19,"Waiting times were too long, had to wait over an hour past my scheduled time.",3
**,8q0o7lonrzyryrmn0lceay3b,Leeds City Centre North,Twitter,06/24/24 21:55,"Nurse was rude and dismissive, barely answered my questions.",2
**,70x4a0b06w6snx2co421p432,Cambridge Leisure Park,Twitter,07/07/24 10:50,"Waiting times were too long, had to wait over an hour past my scheduled time.",2
**,wcfbnlwel8algrw4lpkr8fkp,Chicago Health Hub,Facebook,05/09/24 03:37,"Waiting time was minimal, I was seen within 10 minutes of arrival.",2
**,dzv5icgz60rm19pzewfr1nux,New York Clinic,Twitter,01/24/25 04:14,Nurse was extremely friendly and made me feel comfortable during the procedure.,1
**,vmqvbpya30pjg2ia8gdd50mc,Cambridge Leisure Park,Twitter,08/28/25 09:33,"Nurse was rude and dismissive, barely answered my questions.",3
**,utw4a2rco1n24kwkzkfjbh2o,Manchester Health Hub,Google Reviews,08/24/24 04:01,Prices for the consultation were too high compared to other clinics.,5
**,tj8kqtw5wwnsud9914sywcus,Cambridge Leisure Park,Twitter,08/03/24 09:45,"Nurse was rude and dismissive, barely answered my questions.",2
**,be6wy7il13wgyi2vxhkm2odj,Birmingham Wellness,Facebook,08/27/24 00:59,"Waiting times were too long, had to wait over an hour past my scheduled time.",5
**,yfbq8tkwlmnhxnu7l6octxnv,Manchester Health Hub,Facebook,06/24/24 03:56,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",1
**,xq7z6e5fxy1bovsxzmjg7hsx,Cambridge Leisure Park,Twitter,01/23/25 09:27,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",1
**,4fka4l8z0gjd0cgfmlnezh18,Manchester Health Hub,Twitter,01/13/25 19:45,"Nurse was rude and dismissive, barely answered my questions.",4
**,gqk9x45rtg83l0dfizyg9yom,Cheshunt Brookfield Shopping Park,Instagram,07/31/25 03:08,Nurse was extremely friendly and made me feel comfortable during the procedure.,4
**,ek0sj8iv7ce5qc04grmwt46m,Birmingham Wellness,Twitter,04/13/25 20:06,Nurse was extremely friendly and made me feel comfortable during the procedure.,1
